DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 0,Tution Fee Waiver Scheme Choice Code: 626584411T,Seats: 3,,,,,,,,,,,,,,,,
"6267 - Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",,,,,
Un-Aided Autonomous CAP Seats:24,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
626708210 Bio Technology 30 19 0,,5,,6,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
State Level 5 2 2 1 1 0 0 0 1 0 1 0 1,,0,2,1,17
PWD 1 0 0 0 0 0,0,,,0,1
PWD Common Reserved Seats : 0,,,,,
DEF 1 0 0 0 0 0,0,,,0,1
DEF Common Reserved Seats : 0,,,,,
Economically Weaker Section (EWS) Seats: 3 Tution Fee Waiver Scheme Choice Code: 626708211T,,,,,Seats: 2
"6267 - Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",,,,,
Un-Aided Autonomous CAP Seats:108,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
626719110 Civil Engineering 120 90 0,,18,,12,1
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
State Level 27 11 8 4 4 2 2 1 1 1 2 1 1,,1,12,5,83
PWD 3 0 0 0 0 0,0,,,0,3
PWD Common Reserved Seats : 2,,,,,
DEF 3 0 0 0 0 0,0,,,0,3
DEF Common Reserved Seats : 2,,,,,
Economically Weaker Section (EWS) Seats: 12 Tution Fee Waiver Scheme Choice Code: 626719111T,,,,,Seats: 6
"6267 - Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",,,,,
Un-Aided Autonomous CAP Seats:144,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
626724210 Computer Science and Engineering 180 117 0,,27,,36,1
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
State Level 36 16 11 4 6 2 2 1 2 1 3 1 1,,1,15,6,108
PWD 3 0 0 0 0 0,0,,,1,4
PWD Common Reserved Seats : 2,,,,,
DEF 3 0 0 0 0 0,0,,,1,4
DEF Common Reserved Seats : 2,,,,,
Economically Weaker Section (EWS) Seats: 18 Tution Fee Waiver Scheme Choice Code: 626724211T,,,,,Seats: 9
"6267 - Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",,,,,
Un-Aided Autonomous CAP Seats:48,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
626726210 Computer Science and Business Systems 60 39 0,,9,,12,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
State Level 12 5 4 1 2 1 1 0 1 0 1 1 0,,0,6,2,37
PWD 1 0 0 0 0 0,0,,,0,1
PWD Common Reserved Seats : 1,,,,,
DEF 1 0 0 0 0 0,0,,,0,1
DEF Common Reserved Seats : 1,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 626726211T,,,,,Seats: 3
"6267 - Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",,,,,
Un-Aided Autonomous CAP Seats:51,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
626729310 Electrical Engineering 60 42 0,,9,,9,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
State Level 13 6 4 2 2 1 1 0 1 0 1 0 1,,0,6,2,40
PWD 1 0 0 0 0 0,0,,,0,1
PWD Common Reserved Seats : 1,,,,,
DEF 1 0 0 0 0 0,0,,,0,1
DEF Common Reserved Seats : 1,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 626729311T,,,,,Seats: 3
"6267 - Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",,,,,
Un-Aided Autonomous CAP Seats:96,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
626737210 Electronics and Telecommunication Engg 120 78 0,,18,,24,1
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
State Level 24 10 7 3 4 2 2 1 1 1 2 1 1,,0,10,4,73
PWD 2 0 0 0 0 0,0,,,0,2
PWD Common Reserved Seats : 2,,,,,
DEF 2 0 0 0 0 0,0,,,0,2
DEF Common Reserved Seats : 2,,,,,
Economically Weaker Section (EWS) Seats: 12 Tution Fee Waiver Scheme Choice Code: 626737211T,,,,,Seats: 6
"6267 - Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",,,,,
Un-Aided Autonomous CAP Seats:162,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
626761210 Mechanical Engineering 180 135 0,,27,,18,1
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
State Level 41 18 13 5 6 3 3 1 2 1 3 1 2,,1,17,7,124
PWD 4 0 0 0 0 0,0,,,1,5
PWD Common Reserved Seats : 2,,,,,
DEF 4 0 0 0 0 0,0,,,1,5
DEF Common Reserved Seats : 2,,,,,
Economically Weaker Section (EWS) Seats: 18 Tution Fee Waiver Scheme Choice Code: 626761211T,,,,,Seats: 9
"6267 - Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",,,,,
Un-Aided Autonomous CAP Seats:96,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
626791110 Computer Science and Engineering(Artificial 120 78 0,,18,,24,1
Intelligence and Machine Learning),,,,,
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
State Level 24 10 7 3 4 2 1 1 1 1 2 1 1,,0,11,4,73
PWD 2 0 0 0 0 0,0,,,0,2
PWD Common Reserved Seats : 2,,,,,
DEF 2 0 0 0 0 0,0,,,0,2
DEF Common Reserved Seats : 2,,,,,
Economically Weaker Section (EWS) Seats: 12 Tution Fee Waiver Scheme Choice Code: 626791111T,,,,,Seats: 6
"6267 - Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",,,,,
Un-Aided Autonomous CAP Seats:48,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
626791210 Computer Science and Engineering(Data Science) 60 39 0,,9,,12,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
State Level 12 5 4 1 2 1 1 1 1 0 1 0 1,,0,5,2,37
PWD 1 0 0 0 0 0,0,,,0,1
PWD Common Reserved Seats : 1,,,,,
DEF 1 0 0 0 0 0,0,,,0,1
DEF Common Reserved Seats : 1,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 626791211T,,,,,Seats: 3
"6267 - Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",,,,,
Un-Aided Autonomous CAP Seats:54,,,,,
Choice Code Course Name SI MS Seats Minority Seats,,All India,,Institute,Orphan
"",,,,Seats,
626792210 Civil and Environmental Engineering 60 45 0,,9,,6,0
Category OPEN SC ST VJ/DT NTB NTC,,NTD,,OBC,Total
General / Ladies G L G L G L G L G L G L,G,L,G,L,G + L
State Level 15 6 4 1 2 1 1 0 1 0 1 1,1,0,6,3,43
PWD 1 0 0 0 0 0,,0,,0,1
PWD Common Reserved Seats : 1,,,,,
DEF 1 0 0 0 0 0,,0,,0,1
DEF Common Reserved Seats : 1,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code:,,,,,Seats: 0
"",,,,,,,,,,,,,,,,,,
"6268 - Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:120,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
626819110,Civil Engineering,120,102,0,18,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,31,13,9,4,5,2,2,1,2,1,3,1,1,1,13,6,95,
PWD,3,0,0,0,0,0,0,0,3,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,3,0,0,0,0,0,0,0,3,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code:,Seats: 0,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6268 - Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:144,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
626824210,Computer Science and Engineering,180,117,0,27,36,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,36,15,11,4,6,2,3,1,2,1,3,1,1,1,15,6,108,
PWD,3,0,0,0,0,0,0,1,4,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,3,0,0,0,0,0,0,1,4,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 18,Tution Fee Waiver Scheme Choice Code: 626824211T,Seats: 9,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6268 - Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:48,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
626837210,Electronics and Telecommunication Engg,60,39,0,9,12,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,13,5,4,1,2,1,1,0,1,0,1,0,1,0,5,2,37,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 626837211T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6268 - Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:56,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
626850710,Chemical Engineering,60,47,0,9,4,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,15,6,4,2,2,1,1,1,1,0,1,1,1,0,6,3,45,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 626850711T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6268 - Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:180,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
626861210,Mechanical Engineering,180,153,0,27,0,2,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,47,20,13,5,8,3,3,1,3,1,4,1,2,1,19,8,139,
PWD,4,1,0,0,0,0,0,1,6,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,4,1,0,0,0,0,0,1,6,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 18,Tution Fee Waiver Scheme Choice Code:,Seats: 0,,,,,,,,,,,,,,,,
"6273 - Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",,,
Un-Aided Autonomous CAP Seats:228,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,Institute,Orphan
"",,Seats,
627324510 Computer Engineering 240 192 0 36,,12,2
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,Total
General / Ladies G L G L G L G L G L G L G L,G,L,G + L
State Level 59 25 16 7 9 4 4 2 4 1 5 2 3 1,24,10,176
PWD 5 1 0 0 0 0 0,,1,7
PWD Common Reserved Seats : 3,,,
DEF 5 1 0 0 0 0 0,,1,7
DEF Common Reserved Seats : 3,,,
Economically Weaker Section (EWS) Seats: 24 Tution Fee Waiver Scheme Choice Code: 627324511T,,,Seats: 12
"6273 - Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",,,
Un-Aided Autonomous CAP Seats:171,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,Institute,Orphan
"",,Seats,
627324610 Information Technology 180 144 0 27,,9,1
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,Total
General / Ladies G L G L G L G L G L G L G L,G,L,G + L
State Level 44 19 13 6 7 3 3 1 3 1 4 1 2 1,18,7,133
PWD 4 0 0 0 0 0 0,,1,5
PWD Common Reserved Seats : 2,,,
DEF 4 0 0 0 0 0 0,,1,5
DEF Common Reserved Seats : 2,,,
Economically Weaker Section (EWS) Seats: 18 Tution Fee Waiver Scheme Choice Code: 627324611T,,,Seats: 9
"6273 - Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",,,
Un-Aided Autonomous CAP Seats:171,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,Institute,Orphan
"",,Seats,
627337210 Electronics and Telecommunication Engg 180 144 0 27,,9,1
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,Total
General / Ladies G L G L G L G L G L G L G L,G,L,G + L
State Level 44 19 13 6 7 3 3 1 2 1 4 1 2 1,18,8,133
PWD 4 0 0 0 0 0 0,,1,5
PWD Common Reserved Seats : 2,,,
DEF 4 0 0 0 0 0 0,,1,5
DEF Common Reserved Seats : 2,,,
Economically Weaker Section (EWS) Seats: 18 Tution Fee Waiver Scheme Choice Code: 627337211T,,,Seats: 9
"6273 - Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",,,
Un-Aided Autonomous CAP Seats:60,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,Institute,Orphan
"",,Seats,
627346410 Instrumentation and Control Engineering 60 51 0 9,,0,1
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,Total
General / Ladies G L G L G L G L G L G L G L,G,L,G + L
State Level 15 6 4 2 3 1 1 1 1 0 1 1 1 0,6,3,46
PWD 2 0 0 0 0 0 0,,0,2
PWD Common Reserved Seats : 1,,,
DEF 2 0 0 0 0 0 0,,0,2
DEF Common Reserved Seats : 1,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 627346411T,,,Seats: 3
"6273 - Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",,,
Un-Aided Autonomous CAP Seats:60,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,Institute,Orphan
"",,Seats,
627350710 Chemical Engineering 60 51 0 9,,0,1
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,Total
General / Ladies G L G L G L G L G L G L G L,G,L,G + L
State Level 14 6 5 2 2 1 1 0 1 1 1 1 1 0,7,3,46
PWD 2 0 0 0 0 0 0,,0,2
PWD Common Reserved Seats : 1,,,
DEF 2 0 0 0 0 0 0,,0,2
DEF Common Reserved Seats : 1,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 627350711T,,,Seats: 3
"6273 - Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",,,
Un-Aided Autonomous CAP Seats:171,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,Institute,Orphan
"",,Seats,
627361210 Mechanical Engineering 180 144 0 27,,9,1
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,Total
General / Ladies G L G L G L G L G L G L G L,G,L,G + L
State Level 44 19 13 6 7 3 4 1 2 1 4 1 2 1,18,7,133
PWD 4 0 0 0 0 0 0,,1,5
PWD Common Reserved Seats : 2,,,
DEF 4 0 0 0 0 0 0,,1,5
DEF Common Reserved Seats : 2,,,
Economically Weaker Section (EWS) Seats: 18 Tution Fee Waiver Scheme Choice Code: 627361211T,,,Seats: 9
"6273 - Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",,,
Un-Aided Autonomous CAP Seats:57,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,Institute,Orphan
"",,Seats,
627391110 Computer Science and Engineering(Artificial 60 48 0 9,,3,0
Intelligence and Machine Learning),,,
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,Total
General / Ladies G L G L G L G L G L G L G L,G,L,G + L
State Level 15 7 4 2 3 1 1 0 1 1 1 0 1 0,6,3,46
PWD 1 0 0 0 0 0 0,,0,1
PWD Common Reserved Seats : 1,,,
DEF 1 0 0 0 0 0 0,,0,1
DEF Common Reserved Seats : 1,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 627391111T,,,Seats: 3
"6273 - Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",,,
Un-Aided Autonomous CAP Seats:57,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,Institute,Orphan
"",,Seats,
627391310 Computer Science and Engineering (Artificial 60 48 0 9,,3,0
Intelligence),,,
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,Total
General / Ladies G L G L G L G L G L G L G L,G,L,G + L
State Level 15 7 4 2 2 1 1 0 1 0 1 1 1 0,7,3,46
PWD 1 0 0 0 0 0 0,,0,1
PWD Common Reserved Seats : 1,,,
DEF 1 0 0 0 0 0 0,,0,1
DEF Common Reserved Seats : 1,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 627391311T,,,Seats: 3
"6273 - Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",,,
Un-Aided Autonomous CAP Seats:171,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,Institute,Orphan
"",,Seats,
627399510 Artificial Intelligence and Data Science 180 144 0 27,,9,1
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,Total
General / Ladies G L G L G L G L G L G L G L,G,L,G + L
State Level 44 19 13 6 7 3 4 1 2 1 4 1 2 1,18,7,133
PWD 4 0 0 0 0 0 0,,1,5
PWD Common Reserved Seats : 2,,,
DEF 4 0 0 0 0 0 0,,1,5
DEF Common Reserved Seats : 2,,,
Economically Weaker Section (EWS) Seats: 18 Tution Fee Waiver Scheme Choice Code: 627399511T,,,Seats: 9
"",,,,,,,,,,,,,,,,,,
"6276 - MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune",,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:144,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
627624550F,Computer Engineering,180,117,0,27,36,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,0,52,0,15,0,8,0,4,0,3,0,4,0,2,0,20,108,
PWD,3,0,0,0,0,0,0,1,4,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,3,0,0,0,0,0,0,1,4,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 18,Tution Fee Waiver Scheme Choice Code: 627624551FT,Seats: 9,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6276 - MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune",,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:48,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
627624650F,Information Technology,60,39,0,9,12,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,0,17,0,5,0,3,0,1,0,1,0,1,0,1,0,8,37,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 627624651FT,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6276 - MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune",,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:144,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
627637250F,Electronics and Telecommunication Engg,180,117,0,27,36,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,0,52,0,15,0,8,0,4,0,3,0,4,0,2,0,20,108,
PWD,3,0,0,0,0,0,0,1,4,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,3,0,0,0,0,0,0,1,4,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 18,Tution Fee Waiver Scheme Choice Code: 627637251FT,Seats: 9,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6276 - MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune",,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:54,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
627646450F,Instrumentation and Control Engineering,60,45,0,9,6,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,0,20,0,6,0,3,0,1,0,1,0,2,0,1,0,9,43,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 627646451FT,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6276 - MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune",,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:54,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
627661250F,Mechanical Engineering,60,45,0,9,6,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,0,21,0,6,0,3,0,1,0,1,0,2,0,1,0,8,43,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 627661251FT,Seats: 3,,,,,,,,,,,,,,,,
"6282 - All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",,,,,
Un-Aided Autonomous CAP Seats:96,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
628224510 Computer Engineering 120 78 0,,18,,24,1
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
State Level 24 10 7 3 4 1 1 1 1 1 2 1 1,,1,11,4,73
PWD 2 0 0 0 0 0,0,,,0,2
PWD Common Reserved Seats : 2,,,,,
DEF 2 0 0 0 0 0,0,,,0,2
DEF Common Reserved Seats : 2,,,,,
Economically Weaker Section (EWS) Seats: 12 Tution Fee Waiver Scheme Choice Code: 628224511T,,,,,Seats: 6
"6282 - All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",,,,,
Un-Aided Autonomous CAP Seats:48,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
628224610 Information Technology 60 39 0,,9,,12,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
State Level 12 5 4 1 2 1 1 1 1 0 1 1 0,,0,5,2,37
PWD 1 0 0 0 0 0,0,,,0,1
PWD Common Reserved Seats : 1,,,,,
DEF 1 0 0 0 0 0,0,,,0,1
DEF Common Reserved Seats : 1,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 628224611T,,,,,Seats: 3
"6282 - All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",,,,,
Un-Aided Autonomous CAP Seats:54,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
628229310 Electrical Engineering 60 45 0,,9,,6,0
