PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 18,Tution Fee Waiver Scheme Choice Code: 0627124611T :                    Seats: 9,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
06271 - Pune Institute of Computer Technology,,,,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:48,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0627126310,Artificial Intelligence (AI) and Data Science,60,39,0,9,12,0,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,10,4,3,2,2,1,1,0,1,0,0,1,1,0,5,2,2,2,37,
PWD,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 0627126311T :                    Seats: 3,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
06271 - Pune Institute of Computer Technology,,,,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:192,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0627137210,Electronics and Telecommunication Engg,240,156,0,36,48,2,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,39,17,13,5,8,3,3,1,3,1,4,1,2,1,17,8,10,4,140,
PWD,3,1,0,0,0,0,0,2,1,7,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,3,1,0,0,0,0,0,2,1,7,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 24,Tution Fee Waiver Scheme Choice Code: 0627137211T :                    Seats: 12,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
06271 - Pune Institute of Computer Technology,,,,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:48,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0627184410,Electronics and Computer Engineering,60,39,0,9,12,0,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,9,4,3,2,2,1,0,1,0,1,1,0,1,0,6,2,3,1,37,
PWD,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 0627184411T :                    Seats: 3,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06272 - Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",,,,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:96,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0627219110,Civil Engineering,120,78,0,18,24,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,19,8,6,2,4,2,2,1,2,0,2,1,0,1,8,4,5,2,69,
PWD,2,1,0,0,0,0,0,1,0,4,,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
DEF,2,1,0,0,0,0,0,1,0,4,,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code: 0627219111T :                    Seats: 6,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06272 - Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",,,,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:48,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0627221910,Robotics and Automation,60,39,0,9,12,0,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,10,4,3,2,2,1,1,0,1,0,0,1,1,0,5,2,3,1,37,
PWD,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 0627221911T :                    Seats: 3,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06272 - Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",,,,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:144,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0627224510,Computer Engineering,180,117,0,27,36,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,29,13,10,3,6,2,3,1,1,1,3,1,1,1,15,6,7,3,106,
PWD,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 18,Tution Fee Waiver Scheme Choice Code: 0627224511T :                    Seats: 9,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06272 - Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",,,,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:144,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0627224610,Information Technology,180,117,0,27,36,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,30,12,9,4,5,3,2,1,2,1,3,1,3,0,14,6,7,3,106,
PWD,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 18,Tution Fee Waiver Scheme Choice Code: 0627224611T :                    Seats: 9,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06272 - Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",,,,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:144,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0627237210,Electronics and Telecommunication Engg,180,117,0,27,36,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,30,13,9,4,6,2,3,1,1,1,3,2,1,1,14,6,6,3,106,
PWD,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 18,Tution Fee Waiver Scheme Choice Code: 0627237211T :                    Seats: 9,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06272 - Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",,,,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:48,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0627246610,Instrumentation Engineering,60,39,0,9,12,0,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,9,4,3,2,2,1,0,1,1,0,1,0,1,0,5,3,3,1,37,
PWD,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 0627246611T :                    Seats: 3,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06272 - Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",,,,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:96,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0627261210,Mechanical Engineering,120,78,0,18,24,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,19,8,6,2,4,2,2,0,2,0,2,1,0,1,9,3,5,3,69,
PWD,2,1,0,0,0,0,0,1,0,4,,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
DEF,2,1,0,0,0,0,0,1,0,4,,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code: 0627261211T :                    Seats: 6,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06272 - Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",,,,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:144,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0627299510,Artificial Intelligence and Data Science,180,117,0,27,36,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,30,13,9,4,6,2,3,1,2,1,3,1,2,0,14,6,7,2,106,
PWD,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 18,Tution Fee Waiver Scheme Choice Code: 0627299511T :                    Seats: 9,,,,,,,,,,,,,,,,,,,
"06273 - Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",,,,,,
Un-Aided Autonomous CAP Seats:48,,,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,,,Institute Seats,,Orphan
0627319110 Civil Engineering 60 39 0 9,,,,12,,0
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L,G,,L,G,L,G + L
State Level 9 4 3 2 2 1 0 1 0 1 1 0 0 1,5,,3,3,1,37
PWD 1 0 0 0 0 0 0,,0,,0,,1
PWD Common Reserved Seats : 1,,,,,,
DEF 1 0 0 0 0 0 0,,0,,0,,1
DEF Common Reserved Seats : 1,,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 0627319111T :,,Seats: 3,,,,
"06273 - Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",,,,,,
Un-Aided Autonomous CAP Seats:576,,,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,,,Institute Seats,,Orphan
0627324510 Computer Engineering 720 468 0 108,,,,144,,5
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L,G,,L,G L,,G + L
State Level 117 50 38 16 21 9 10 4 9 3 11 5 7 2,56,,24,30 13,,425
PWD 9 3 1 0 0 0 0,,4,,2,,19
PWD Common Reserved Seats : 4,,,,,,
DEF 9 3 1 0 0 0 0,,4,,2,,19
DEF Common Reserved Seats : 4,,,,,,
Economically Weaker Section (EWS) Seats: 72 Tution Fee Waiver Scheme Choice Code: 0627324511T :,,Seats: 36,,,,
"06273 - Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",,,,,,
Un-Aided Autonomous CAP Seats:288,,,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,,,Institute Seats,,Orphan
0627324610 Information Technology 360 234 0 54,,,,72,,2
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L,G,,L,G,L,G + L
State Level 58 25 18 8 11 5 5 2 4 2 6 3 3 1,28,,12,14,7,212
PWD 5 2 0 0 0 0 0,,2,,1,,10
PWD Common Reserved Seats : 2,,,,,,
DEF 5 2 0 0 0 0 0,,2,,1,,10
DEF Common Reserved Seats : 2,,,,,,
Economically Weaker Section (EWS) Seats: 36 Tution Fee Waiver Scheme Choice Code: 0627324611T :,,Seats: 18,,,,
"06273 - Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",,,,,,
Un-Aided Autonomous CAP Seats:288,,,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,,,Institute Seats,,Orphan
0627337210 Electronics and Telecommunication Engg 360 234 0 54,,,,72,,2
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L,G,,L,G,L,G + L
State Level 58 25 19 7 11 5 5 2 4 2 6 2 3 2,28,,12,15,6,212
PWD 5 2 0 0 0 0 0,,2,,1,,10
PWD Common Reserved Seats : 2,,,,,,
DEF 5 2 0 0 0 0 0,,2,,1,,10
DEF Common Reserved Seats : 2,,,,,,
Economically Weaker Section (EWS) Seats: 36 Tution Fee Waiver Scheme Choice Code: 0627337211T :,,Seats: 18,,,,
"06273 - Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",,,,,,
Un-Aided Autonomous CAP Seats:162,,,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,,,Institute Seats,,Orphan
0627346410 Instrumentation and Control Engineering 180 135 0 27,,,,18,,1
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L,G,,L,G,L,G + L
State Level 34 14 10 5 7 2 3 1 3 1 3 1 2 1,17,,7,8,3,122
PWD 3 1 0 0 0 0 0,,1,,1,,6
PWD Common Reserved Seats : 1,,,,,,
DEF 3 1 0 0 0 0 0,,1,,1,,6
DEF Common Reserved Seats : 1,,,,,,
Economically Weaker Section (EWS) Seats: 18 Tution Fee Waiver Scheme Choice Code: 0627346411T :,,Seats: 9,,,,
"06273 - Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",,,,,,
Un-Aided Autonomous CAP Seats:299,,,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,,,Institute Seats,,Orphan
0627361210 Mechanical Engineering 360 245 0 54,,,,61,,2
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L,G,,L,G,L,G + L
State Level 61 26 19 8 11 6 5 3 4 2 6 3 3 1,29,,13,16,7,223
PWD 5 2 0 0 0 0 0,,2,,1,,10
PWD Common Reserved Seats : 2,,,,,,
DEF 5 2 0 0 0 0 0,,2,,1,,10
DEF Common Reserved Seats : 2,,,,,,
Economically Weaker Section (EWS) Seats: 36 Tution Fee Waiver Scheme Choice Code: 0627361211T :,,Seats: 18,,,,
"06273 - Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",,,,,,
Un-Aided Autonomous CAP Seats:288,,,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,,,Institute Seats,,Orphan
0627391110 Computer Science and Engineering(Artificial 360 234 0 54,,,,72,,2
Intelligence and Machine Learning),,,,,,
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L,G,,L,G,L,G + L
State Level 58 25 19 8 12 4 5 2 4 1 6 2 3 2,28,,12,15,6,212
PWD 5 2 0 0 0 0 0,,2,,1,,10
PWD Common Reserved Seats : 2,,,,,,
DEF 5 2 0 0 0 0 0,,2,,1,,10
DEF Common Reserved Seats : 2,,,,,,
Economically Weaker Section (EWS) Seats: 36 Tution Fee Waiver Scheme Choice Code: 0627391111T :,,Seats: 18,,,,
"06273 - Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",,,,,,
Un-Aided Autonomous CAP Seats:144,,,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,,,Institute Seats,,Orphan
0627391210 Computer Science and Engineering(Data Science) 180 117 0 27,,,,36,,1
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L,G,,L,G,L,G + L
State Level 29 13 9 4 5 3 3 1 2 1 2 2 3 0,14,,6,6,3,106
PWD 2 1 0 0 0 0 0,,1,,1,,5
PWD Common Reserved Seats : 1,,,,,,
DEF 2 1 0 0 0 0 0,,1,,1,,5
DEF Common Reserved Seats : 1,,,,,,
Economically Weaker Section (EWS) Seats: 18 Tution Fee Waiver Scheme Choice Code: 0627391211T :,,Seats: 9,,,,
"06273 - Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",,,,,,
Un-Aided Autonomous CAP Seats:288,,,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,,,Institute Seats,,Orphan
0627391310 Computer Science and Engineering (Artificial 360 234 0 54,,,,72,,2
Intelligence),,,,,,
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L,G,,L,G,L,G + L
State Level 58 25 18 8 11 5 5 2 3 2 6 2 2 2,29,,12,15,7,212
PWD 5 2 0 0 0 0 0,,2,,1,,10
PWD Common Reserved Seats : 2,,,,,,
DEF 5 2 0 0 0 0 0,,2,,1,,10
DEF Common Reserved Seats : 2,,,,,,
Economically Weaker Section (EWS) Seats: 36 Tution Fee Waiver Scheme Choice Code: 0627391311T :,,Seats: 18,,,,
"06273 - Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",,,,,,
Un-Aided Autonomous CAP Seats:144,,,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,,,Institute Seats,,Orphan
0627392010 Computer Science and Engineering (Internet of 180 117 0 27,,,,36,,1
Things and Cyber Security Including Block Chain,,,,,,
Technology),,,,,,
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L,G,,L,G,L,G + L
State Level 30 12 9 4 7 2 3 1 2 1 3 1 2 0,14,,6,7,2,106
PWD 2 1 0 0 0 0 0,,1,,1,,5
PWD Common Reserved Seats : 1,,,,,,
DEF 2 1 0 0 0 0 0,,1,,1,,5
DEF Common Reserved Seats : 1,,,,,,
Economically Weaker Section (EWS) Seats: 18 Tution Fee Waiver Scheme Choice Code: 0627392011T :,,Seats: 9,,,,
"06273 - Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",,,,,,
Un-Aided Autonomous CAP Seats:144,,,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,,,Institute Seats,,Orphan
0627392710 Computer Engineering (Software Engineering) 180 117 0 27,,,,36,,1
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L,G,,L,G,L,G + L
State Level 30 13 9 4 5 3 2 1 2 1 3 1 1 1,14,,6,7,3,106
PWD 2 1 0 0 0 0 0,,1,,1,,5
PWD Common Reserved Seats : 1,,,,,,
DEF 2 1 0 0 0 0 0,,1,,1,,5
DEF Common Reserved Seats : 1,,,,,,
Economically Weaker Section (EWS) Seats: 18 Tution Fee Waiver Scheme Choice Code: 0627392711T :,,Seats: 9,,,,
"06273 - Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",,,,,,
Un-Aided Autonomous CAP Seats:288,,,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,,,Institute Seats,,Orphan
0627399510 Artificial Intelligence and Data Science 360 234 0 54,,,,72,,2
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L,G,,L,G,L,G + L
State Level 57 25 19 7 12 4 5 2 5 1 6 3 3 1,29,,12,14,7,212
PWD 5 2 0 0 0 0 0,,2,,1,,10
PWD Common Reserved Seats : 2,,,,,,
DEF 5 2 0 0 0 0 0,,2,,1,,10
DEF Common Reserved Seats : 2,,,,,,
Economically Weaker Section (EWS) Seats: 36 Tution Fee Waiver Scheme Choice Code: 0627399511T :,,Seats: 18,,,,
"",,,,,,,,,,,,,,,,,,,,
"06276 - MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune",,,,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:144,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0627624550F,Computer Engineering,180,117,0,27,36,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,0,42,0,14,0,8,0,4,0,3,0,4,0,2,0,20,0,9,106,
PWD,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 18,Tution Fee Waiver Scheme Choice Code: 0627624551FT :                    Seats: 9,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06276 - MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune",,,,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:96,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0627624650F,Information Technology,120,78,0,18,24,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,0,27,0,8,0,6,0,2,0,2,0,3,0,1,0,12,0,8,69,
PWD,2,1,0,0,0,0,0,1,0,4,,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
DEF,2,1,0,0,0,0,0,1,0,4,,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code: 0627624651FT :                    Seats: 6,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06276 - MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune",,,,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:144,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0627637250F,Electronics and Telecommunication Engg,180,117,0,27,36,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,0,42,0,13,0,8,0,4,0,3,0,4,0,3,0,20,0,9,106,
PWD,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 18,Tution Fee Waiver Scheme Choice Code: 0627637251FT :                    Seats: 9,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06276 - MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune",,,,,,,,,,,,,,,,,,,,
Un-Aided Autonomous,CAP Seats:48,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0627646450F,Instrumentation and Control Engineering,60,39,0,9,12,0,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
State Level,0,14,0,5,0,3,0,1,0,1,0,1,0,0,0,8,0,4,37,
